Date,Open,High,Low,Close,Adj Close,Volume
2002-05-13,20.38333320617676,21.1299991607666,20.33333206176757,21.1299991607666,17.35053253173828,37800
2002-05-14,22.350000381469727,22.53333282470703,22.003332138061523,22.48666763305664,18.464534759521484,107700
2002-05-15,22.0,23.049999237060547,21.81999969482422,22.303333282470703,18.313995361328125,87300
2002-05-16,22.33333206176757,22.6299991607666,22.03333282470703,22.6299991607666,18.582231521606445,42600
2002-05-17,22.933332443237305,22.946666717529297,22.33333206176757,22.64666748046875,18.59592056274414,40800
2002-05-20,22.433332443237305,22.46666717529297,22.166667938232425,22.36333274841309,18.363269805908203,17700
2002-05-21,22.433332443237305,22.53333282470703,21.56333351135254,21.75,17.859636306762695,45000
2002-05-22,21.5,21.83333206176757,21.14999961853028,21.21333312988281,17.418964385986328,147000
2002-05-23,21.666667938232425,21.666667938232425,21.0,21.663333892822266,17.788469314575195,41700
2002-05-24,20.89999961853028,21.030000686645508,20.78333282470703,20.89999961853028,17.161670684814453,49500
2002-05-28,21.0,21.0,20.56666755676269,20.81666755676269,17.093246459960938,16200
2002-05-29,20.33333206176757,20.413333892822266,20.13333320617676,20.18666648864746,16.5759334564209,38400
2002-05-30,19.733333587646484,20.11666679382324,19.450000762939453,19.96333312988281,16.392541885375977,57300
2002-05-31,20.21666717529297,20.46666717529297,19.916667938232425,19.933332443237305,16.367910385131836,375600
2002-06-03,19.700000762939453,19.700000762939453,18.916667938232425,18.96666717529297,15.574148178100586,80700
2002-06-04,18.89999961853028,19.600000381469727,18.799999237060547,19.3799991607666,15.91355037689209,65400
2002-06-05,19.56666755676269,19.56666755676269,19.0,19.49666786193848,16.009349822998047,40500
2002-06-06,18.93666648864746,19.01666641235352,18.63333320617676,18.796667098999023,15.43455696105957,91500
2002-06-07,17.600000381469727,18.21666717529297,17.333332061767578,18.21333312988281,14.955564498901367,100800
2002-06-10,18.166667938232425,18.413333892822266,17.989999771118164,18.02666664123535,14.80228042602539,359100
2002-06-11,18.08666610717773,18.1299991607666,17.25,17.25,14.164538383483888,324900
2002-06-12,17.450000762939453,17.816667556762695,17.023332595825195,17.780000686645508,14.599742889404297,94800
2002-06-13,17.636667251586914,18.11333274841309,17.446666717529297,17.536666870117188,14.399932861328123,1902600
2002-06-14,16.666667938232422,17.666667938232422,16.600000381469727,17.5,14.369827270507812,42600
2002-06-17,17.950000762939453,18.549999237060547,17.950000762939453,18.38333320617676,15.095160484313965,53700
2002-06-18,18.36666679382324,18.89999961853028,18.166667938232425,18.166667938232425,14.917245864868164,68400
2002-06-19,17.516666412353516,17.75,16.916667938232422,16.950000762939453,13.91819953918457,352500
2002-06-20,17.25,17.25,16.083332061767578,16.200000762939453,13.30235195159912,125700
2002-06-21,16.170000076293945,16.376667022705078,15.68333339691162,15.760000228881836,12.94105339050293,125700
2002-06-24,15.783332824707031,16.549999237060547,15.56666660308838,16.46666717529297,13.521319389343262,62100
2002-06-25,16.583332061767578,16.583332061767578,15.483332633972168,15.56666660308838,12.78230094909668,76800
2002-06-26,14.800000190734863,15.56666660308838,14.800000190734863,15.50333309173584,12.73029327392578,26700
2002-06-27,16.166667938232422,16.3799991607666,15.75,16.233333587646484,13.32972526550293,240300
2002-06-28,16.266666412353516,16.703332901000977,15.949999809265137,15.970000267028809,13.113487243652344,105000
2002-07-01,16.100000381469727,16.21666717529297,15.25,15.25,12.5222749710083,75600
2002-07-02,15.0,15.116666793823242,14.56666660308838,14.696666717529297,12.067914009094238,51000
2002-07-03,14.416666984558104,15.216667175292969,14.416666984558104,15.199999809265137,12.48121738433838,70200
2002-07-05,16.0,16.450000762939453,15.93333339691162,16.450000762939453,13.507636070251465,39000
2002-07-08,16.483333587646484,16.483333587646484,15.833333015441896,15.833333015441896,13.00126838684082,16800
2002-07-09,15.600000381469728,15.616666793823242,15.266667366027832,15.266667366027832,12.535962104797363,29400
2002-07-10,15.449999809265137,15.453332901000977,14.696666717529297,14.796667098999023,12.150031089782717,36900
2002-07-11,14.516667366027832,15.539999961853027,14.380000114440918,15.539999961853027,12.760401725769045,107400
2002-07-12,15.666666984558104,15.983332633972168,15.42666721343994,15.84333324432373,13.009474754333496,114000
2002-07-15,15.466667175292969,16.0,15.24666690826416,15.883333206176758,13.04232120513916,63600
2002-07-16,16.399999618530273,16.933332443237305,16.0,16.209999084472656,13.31056022644043,239700
2002-07-17,17.183332443237305,17.183332443237305,15.93000030517578,16.28333282470703,13.37077808380127,317100
2002-07-18,16.22333335876465,16.433332443237305,15.83666706085205,15.916666984558104,13.069696426391602,61200
2002-07-19,15.583333015441896,16.053333282470703,15.366666793823242,15.466667175292969,12.700185775756836,149400
2002-07-22,15.5,15.726667404174805,15.0,15.116666793823242,12.41279125213623,150300
2002-07-23,15.083333015441896,15.270000457763672,14.333333015441896,14.333333015441896,11.769567489624023,245100
2002-07-24,13.866666793823242,14.936667442321776,13.866666793823242,14.936667442321776,12.264986038208008,103800
2002-07-25,14.383333206176758,14.383333206176758,12.973333358764648,13.526666641235352,11.107190132141112,259500
2002-07-26,13.56666660308838,13.596667289733888,12.916666984558104,13.216667175292969,10.852638244628906,89400
2002-07-29,13.699999809265137,14.17666721343994,13.466667175292969,14.133333206176758,11.6053466796875,77100
2002-07-30,14.18000030517578,14.643333435058594,13.9399995803833,14.516667366027832,11.920109748840332,69000
2002-07-31,14.19333267211914,14.216667175292969,13.65999984741211,13.800000190734863,11.331635475158691,72600
2002-08-01,13.699999809265137,13.899999618530272,13.039999961853027,13.039999961853027,10.707571029663086,51600
2002-08-02,13.0,13.0,12.32333278656006,12.50333309173584,10.26689624786377,153900
2002-08-05,12.5,12.50333309173584,11.703332901000977,11.796667098999023,9.686628341674805,80100
2002-08-06,12.25,12.81999969482422,12.233332633972168,12.5,10.264156341552734,76800
2002-08-07,13.216667175292969,13.216667175292969,12.166666984558104,12.763333320617676,10.480391502380373,217800
2002-08-08,12.536666870117188,13.333333015441896,12.383333206176758,13.236666679382324,10.869058609008787,54300
2002-08-09,12.866666793823242,13.256667137145996,12.770000457763672,13.166666984558104,10.811580657958984,78000
2002-08-12,12.766667366027832,12.899999618530272,12.716667175292969,12.850000381469728,10.551558494567873,104400
2002-08-13,12.866666793823242,13.270000457763672,12.386667251586914,12.386667251586914,10.171097755432127,30600
2002-08-14,12.350000381469728,13.18333339691162,12.203332901000977,13.143333435058594,10.792420387268066,85200
2002-08-15,13.383333206176758,13.58666706085205,13.033332824707031,13.416666984558104,11.01686191558838,109200
2002-08-16,13.300000190734863,14.449999809265137,13.283332824707031,14.25,11.701143264770508,243600
2002-08-19,14.25,15.083333015441896,14.229999542236328,14.920000076293944,12.251300811767578,129300
2002-08-20,14.666666984558104,14.666666984558104,14.216667175292969,14.283332824707031,11.728508949279783,124200
2002-08-21,14.716667175292969,14.99666690826416,14.356666564941406,14.883333206176758,12.22119426727295,66300
2002-08-22,14.883333206176758,15.273332595825195,14.68333339691162,14.966667175292969,12.289618492126465,170100
2002-08-23,14.466667175292969,14.623332977294922,14.0,14.079999923706056,11.561551094055176,120000
2002-08-26,14.0,14.206666946411133,13.670000076293944,14.096667289733888,11.575233459472656,73800
2002-08-27,14.149999618530272,14.149999618530272,13.366666793823242,13.466667175292969,11.05792236328125,135900
2002-08-28,13.016667366027832,13.289999961853027,12.706666946411133,12.770000457763672,10.485862731933594,70200
2002-08-29,12.5,13.00333309173584,12.363332748413086,12.813332557678224,10.521448135375977,136800
2002-08-30,12.546667098999023,12.949999809265137,12.546667098999023,12.666666984558104,10.401015281677246,150000
2002-09-03,12.41333293914795,12.41333293914795,11.966667175292969,12.033332824707031,9.88096523284912,83400
2002-09-04,12.0,12.216667175292969,11.649999618530272,12.100000381469728,9.935707092285156,157200
2002-09-05,11.866666793823242,11.866666793823242,11.5600004196167,11.58666706085205,9.514190673828123,143400
